screenName,user_id,created,text,retweetCount,favoriteCount,lang,source,urls,mentions_screen_name,hashtags,location
realDonaldTrump,25073877,05-10-16,"""@TeamTrump: .@mike_pence &amp; @realDonaldTrump are PROVEN job creators and are prepared to bring JOBS BACK to the American people!",4636,16563,en,Twitter for Android,NA,TeamTrump mike_pence realDonaldTrump,NA,NA
realDonaldTrump,25073877,05-10-16,".@mike_pence is doing a great job - so far, no contest!",10584,42251,en,Twitter for Android,NA,mike_pence,NA,NA
realDonaldTrump,25073877,05-10-16,"""@ARSenMissyIrvin: I want a ""you're fired"" president with people in Govt who are WASTING my tax $'s. @realDonaldTrump""",5074,17598,en,Twitter for Android,NA,ARSenMissyIrvin realDonaldTrump,NA,NA
realDonaldTrump,25073877,05-10-16,"""@carol_lcnixon67: @realDonaldTrump Kaine says Hillary and he have plans. She could care less what Kaine thinks.""",4327,16760,en,Twitter for Android,NA,realDonaldTrump,NA,NA
realDonaldTrump,25073877,05-10-16,"""@ifdanyt: @realDonaldTrump Loving @mike_pence he's so likeable and sensible. Kaine is just talking bull!",4742,19163,en,Twitter for Android,NA,ifdanyt realDonaldTrump mike_pence,NA,NA
realDonaldTrump,25073877,05-10-16,"""@bcuzimdamomma: @FreeDavidKing No she only gets #Americans killed #Benghazi - we need @realDonaldTrump #MAGA""",3561,13143,en,Twitter for Android,NA,bcuzimdamomma realDonaldTrump,Americans Benghazi MAGA,NA
realDonaldTrump,25073877,05-10-16,".@timkaine oversaw unemployment INCREASE by 179,249 while @mike_pence DECREASED unemployment in Indiana by 113,826.… https://t.co/wFQM8kg287",9768,20856,en,Twitter for iPhone,https://t.co/wFQM8kg287,timkaine mike_pence,NA,NA
realDonaldTrump,25073877,05-10-16,"""@aldonturnaolco1: @FrankLuntz @marthamaccallum @realDonaldTrump good!!""",1776,8323,en,Twitter for Android,NA,aldonturnaolco1 FrankLuntz marthamaccallum realDonaldTrump,NA,NA
realDonaldTrump,25073877,05-10-16,RT @seanspicer: .@timkaine wants to tough on crime - fails to talk about defending rapists and murders #VPDebate,3553,0,en,Twitter for iPhone,NA,seanspicer timkaine,VPDebate,NA
realDonaldTrump,25073877,05-10-16,RT @TeamTrump: Law enforcement officers bring communities together &amp; keep us safe. @mike_pence &amp; @realDonaldTrump RESPECT &amp; stand by them!…,8537,0,en,Twitter for iPhone,NA,TeamTrump mike_pence realDonaldTrump,NA,NA
realDonaldTrump,25073877,05-10-16,"""@GeeVeeM: @realDonaldTrump @Susiesentinel Pence is so prepared! He did his homework to outperform Kaine.""",6615,27035,en,Twitter for Android,NA,GeeVeeM realDonaldTrump Susiesentinel,NA,NA
realDonaldTrump,25073877,05-10-16,"RT @TeamTrump: “Police officers are the BEST of us. Law enforcement in this country is a force for GOOD."" - @mike_pence #VPDebate #BigLeagu…",5855,0,en,Twitter for iPhone,NA,TeamTrump mike_pence,VPDebate,NA
realDonaldTrump,25073877,05-10-16,".@HillaryClinton Sneers At Millions Of Average Americans.
https://t.co/gEfURjRCfu 
#VPDebate #BigLeagueTruth",6202,16892,en,Twitter for iPhone,https://t.co/gEfURjRCfu,HillaryClinton,VPDebate BigLeagueTruth,Nevada
realDonaldTrump,25073877,05-10-16,"I agree Mike - thank you to all of our law enforcement officers! #VPDebate 

""Police officers are the best of us...""
@Mike_Pence",10888,36467,en,Twitter for iPhone,NA,mike_pence,VPDebate,NA
realDonaldTrump,25073877,05-10-16,"WHAT THEY ARE SAYING ABOUT MIKE PENCE “DOMINATING” THE DEBATE:
https://t.co/mUw9S5GgNM #VPDebate",6769,21675,en,Twitter for iPhone,https://t.co/mUw9S5GgNM,NA,VPDebate,Nevada
realDonaldTrump,25073877,05-10-16,RT @GOP: In @timkaine's own words <U+2B07><U+FE0F> #Debates2016 https://t.co/PMngoKHUjA,8201,0,en,Twitter for iPhone,NA,GOP timkaine,Debates2016,NA
realDonaldTrump,25073877,05-10-16,".@mike_pence and I will defeat #ISIS.
https://t.co/oCIIDwtptV #VPDebate",6030,20834,en,Twitter for iPhone,https://t.co/oCIIDwtptV,mike_pence,ISIS VPDebate,Nevada
realDonaldTrump,25073877,05-10-16,"CLINTON’S FLAILING SYRIA POLICY WAS JUDGED A FAILURE:
https://t.co/ICZxn7Q3vZ #VPDebate",6179,17069,en,Twitter for iPhone,https://t.co/ICZxn7Q3vZ,NA,VPDebate,Nevada
realDonaldTrump,25073877,05-10-16,"RT @TeamTrump: We need STRONG, BROAD-SHOULDERED leadership like @mike_pence &amp; @realDonaldTrump in the White House! #VPDebate #BigLeagueTrut…",6972,0,en,Twitter for iPhone,NA,TeamTrump mike_pence realDonaldTrump,VPDebate,NA
realDonaldTrump,25073877,05-10-16,.@timkaine is the ANTI-DEFENSE SENATOR. #VPDebate #BigLeagueTruth https://t.co/qWkvGFARA1,7009,15116,en,Twitter for iPhone,https://t.co/qWkvGFARA1,timkaine,VPDebate BigLeagueTruth,Nevada
realDonaldTrump,25073877,05-10-16,ICYMI: PENCE: I RAN A STATE THAT WORKED; KAINE RAN A STATE THAT FAILED. https://t.co/XuWaueNkH0,8749,22582,en,Twitter for iPhone,https://t.co/XuWaueNkH0,NA,NA,Nevada
realDonaldTrump,25073877,05-10-16,".@timkaine is wrong for defense: 
https://t.co/QN9qqoq1kH 
#BigLeagueTruth #VPDebate",5267,15002,en,Twitter for iPhone,https://t.co/QN9qqoq1kH,timkaine,BigLeagueTruth VPDebate,Nevada
realDonaldTrump,25073877,05-10-16,"Sanctions Relief From Clinton-Obama Iran Nuclear Deal Likely Go to Terrorists:
https://t.co/lM80JriF9k #BigLeagueTruth #VPDebate",6182,15040,en,Twitter for iPhone,https://t.co/lM80JriF9k,NA,BigLeagueTruth VPDebate,Nevada
realDonaldTrump,25073877,05-10-16,"CLINTON’S CLOSE TIES TO PUTIN DESERVE SCRUTINY:
https://t.co/wPYm5vQoyt #VPDebate",10656,19734,en,Twitter for iPhone,https://t.co/wPYm5vQoyt,NA,VPDebate,Nevada
realDonaldTrump,25073877,05-10-16,"RT @TeamTrump: Obama-Clinton FAILED foreign policy:
-Bad nuclear deal
-Ransom payment to leading state sponsor of terror
-Sharing classifie…",5962,0,en,Twitter for iPhone,NA,TeamTrump,NA,NA
realDonaldTrump,25073877,05-10-16,RT @TeamTrump: .@HillaryClinton &amp; @timkaine think you're #Deplorables &amp; #BasementDwellers. @realDonaldTrump &amp; @mike_pence think you're PATR…,6982,0,en,Twitter for iPhone,NA,TeamTrump HillaryClinton timkaine realDonaldTrump mike_pence,Deplorables BasementDwellers,NA
realDonaldTrump,25073877,05-10-16,"CLINTON IS WEAK ON NORTH KOREA:
https://t.co/8pRednmnFX #VPDebate",6285,18333,en,Twitter for iPhone,https://t.co/8pRednmnFX,NA,VPDebate,Nevada
realDonaldTrump,25073877,05-10-16,".@HillaryClinton’s Careless Use Of A Secret Server Put National Security At Risk: https://t.co/OiAEMnrGcy #VPDebate
#BigLeagueTruth",8816,22428,en,Twitter for iPhone,https://t.co/OiAEMnrGcy,HillaryClinton,VPDebate BigLeagueTruth,Nevada
realDonaldTrump,25073877,05-10-16,"""@FLifeforce: @_CFJ_ @vine That is a reason to NOT Vote for Hillary Clinton. Vote for Liberty! Vote for @realDonaldTrump""",6003,18802,en,Twitter for Android,NA,FLifeforce _CFJ_ realDonaldTrump,NA,NA
realDonaldTrump,25073877,05-10-16,"Clinton’s Top Aides Were Mired In Conflict Of Interest At The State Department: https://t.co/wWfdaECtVu
#VPDebate #BigLeagueTruth",6546,16652,en,Twitter for iPhone,https://t.co/wWfdaECtVu,NA,VPDebate BigLeagueTruth,Nevada
realDonaldTrump,25073877,05-10-16,"""@Gsimmons03Ginny: @realDonaldTrump ..Kaine is awful, Trump and Pence are the ticket..no more lies, we are ready to see America Great Again!",9306,30516,en,Twitter for Android,NA,Gsimmons03Ginny realDonaldTrump,NA,NA
realDonaldTrump,25073877,05-10-16,"""@AnyoneTennis: @timkaine Cannot believe how often the moderator interrupts #Pence vs the other guy...so obvious @FoxNews""  So true!",10082,32298,en,Twitter for Android,NA,AnyoneTennis timkaine FoxNews,Pence,NA
realDonaldTrump,25073877,05-10-16,RT @TeamTrump: .@timkaine's Abortion Flip-Flops: From Valuing The Sanctity of Life --&gt; Pro-Abortion Demagogue #VPdebate https://t.co/aK4061…,5852,0,en,Twitter for iPhone,NA,TeamTrump timkaine,VPdebate,NA
realDonaldTrump,25073877,05-10-16,RT @TeamTrump: RT if you agree - @HillaryClinton &amp; @timkaine are WRONG for America! #VPDebate #MAGA https://t.co/2MZfFzCo6c,15089,0,en,Twitter for iPhone,NA,TeamTrump HillaryClinton timkaine,VPDebate MAGA,NA
realDonaldTrump,25073877,05-10-16,RT @mike_pence: History teaches us that weakness arouses evil. America needs to be strong on the world stage. #VPDebate https://t.co/FJ59o5…,13149,0,en,Twitter for iPhone,NA,mike_pence,VPDebate,NA
realDonaldTrump,25073877,05-10-16,Mike Pence won big. We should all be proud of Mike!,35241,118731,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,05-10-16,The constant interruptions last night by Tim Kaine should not have been allowed. Mike Pence won big!,13108,48347,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,05-10-16,Beautiful morning- thank you @ICLV! https://t.co/xzJhrLgjHP,7436,19089,en,Twitter for iPhone,NA,ICLV,NA,Nevada
realDonaldTrump,25073877,05-10-16,"About to begin a rally here in Henderson, Nevada. New Reuters poll just out- thank you! Join the MOVEMENT:… https://t.co/uvbntNsxGl",6073,15324,en,Twitter for iPhone,https://t.co/uvbntNsxGl,NA,NA,Henderson Pavilion
realDonaldTrump,25073877,05-10-16,"Thank you Henderson, NV. This is a MOVEMENT like never seen before! Watch some of the rally via my Facebook page:… https://t.co/dNF8G4VUqY",5931,15090,en,Twitter for iPhone,https://t.co/dNF8G4VUqY,NA,NA,Las Vegas
realDonaldTrump,25073877,05-10-16,"Bill Clinton is right: Obamacare is 'crazy', 'doesn't work' and 'doesn't make sense'.  Thanks Bill for telling the truth.",16197,40311,en,Twitter for iPhone,NA,NA,NA,Nevada
realDonaldTrump,25073877,05-10-16,Thank you @SenJohnMcCain for your kind remarks on the important issue of PTSD and the dishonest media. Great to be in Arizona yesterday!,10547,29826,en,Twitter for iPhone,NA,SenJohnMcCain,NA,Nevada
realDonaldTrump,25073877,05-10-16,"'Small business says Trump is their pick for president'
https://t.co/tzVN9QgPFS",9661,22349,en,Twitter for iPhone,https://t.co/tzVN9QgPFS,NA,NA,Nevada
realDonaldTrump,25073877,05-10-16,"EARLY VOTING: MN &amp; IA already underway, more states coming up in the next week: OH, ME, AZ, IN — check w/local officials for details &amp; VOTE!",8007,19039,en,Twitter for iPhone,NA,NA,NA,Reno
realDonaldTrump,25073877,05-10-16,"Thank you South Carolina! Everyone has to get out and VOTE on 11/8/16. 
#MakeAmericaGreatAgain… https://t.co/os7EmRCdPf",6955,17119,en,Twitter for iPhone,https://t.co/os7EmRCdPf,NA,MakeAmericaGreatAgain,Reno
realDonaldTrump,25073877,05-10-16,"Reuters polling just out- thank you!
#MakeAmericaGreatAgain https://t.co/UMY6kOiSTu",13355,28959,en,Twitter for iPhone,NA,NA,MakeAmericaGreatAgain,Reno
realDonaldTrump,25073877,06-10-16,"Amazing rally in Reno, Nevada- thank you. Make sure you get out on 11/8 &amp; VOTE #TrumpPence16. Together, we will put… https://t.co/6gPJhb29xk",6991,18566,en,Twitter for iPhone,https://t.co/6gPJhb29xk,NA,TrumpPence16,Nevada
realDonaldTrump,25073877,06-10-16,"Such a great honor! 
https://t.co/vt4AmLdkeP",8752,19849,en,Twitter for iPhone,https://t.co/vt4AmLdkeP,NA,NA,United States
realDonaldTrump,25073877,06-10-16,"Nation's Immigration And Customs Enforcement Officers (ICE) Make First-Ever Presidential Endorsement:
https://t.co/eO1UY5N9J1",8999,20444,en,Twitter for iPhone,https://t.co/eO1UY5N9J1,NA,NA,United States
realDonaldTrump,25073877,06-10-16,"Pennsylvania poll just released. Two rallies there on Mon- join me!
Ambridge: https://t.co/TujWDWcgd3
Wilkes-Barre:… https://t.co/TeIeCttUpP",8616,18961,en,Twitter for iPhone,https://t.co/TujWDWcgd3 https://t.co/TeIeCttUpP,NA,NA,United States
realDonaldTrump,25073877,06-10-16,"New Virginia poll- thank you! We are going to show the whole world that America is back – BIGGER, and BETTER, and S… https://t.co/2CikEXb0G7",12088,30770,en,Twitter for iPhone,https://t.co/2CikEXb0G7,NA,NA,United States
realDonaldTrump,25073877,06-10-16,"Praying for everyone in Florida. Hoping the hurricane dissipates, but in any event, please be careful.",17127,52463,en,Twitter for iPhone,NA,NA,NA,United States
realDonaldTrump,25073877,06-10-16,RT @IvankaTrump: Thank you Angie Phillips for inviting me to tour your plant Middletown Tube Works. #Ohio https://t.co/fUKiiEIBXT,4372,0,en,Twitter for iPhone,NA,IvankaTrump,Ohio,NA
realDonaldTrump,25073877,06-10-16,"RT @DonaldJTrumpJr: Great group at our Victory Office in Columbus, Ohio. I'm incredibly grateful to have so many… https://t.co/rLJWCAGRlW",3358,0,en,Twitter for iPhone,https://t.co/rLJWCAGRlW,DonaldJTrumpJr,NA,NA
realDonaldTrump,25073877,06-10-16,"Volunteer to be a Trump Election Observer. Sign up today!
#MakeAmericaGreatAgain
https://t.co/ZzFHlsWnh4",7746,13601,en,Twitter for iPhone,https://t.co/ZzFHlsWnh4,NA,MakeAmericaGreatAgain,NA
realDonaldTrump,25073877,06-10-16,'Donald Trump: A President for All Americans' https://t.co/3lU2vrUE3t,10829,23180,en,Twitter for iPhone,https://t.co/3lU2vrUE3t,NA,NA,NA
realDonaldTrump,25073877,06-10-16,VOTE #TrumpPence16 on 11/8/16! https://t.co/12zAk8VmgK,8971,19556,fr,Twitter for iPhone,NA,NA,TrumpPence16,NA
realDonaldTrump,25073877,06-10-16,Thank you Tennessee! #MAGA https://t.co/OoDFmerQ5B,10878,27859,en,Twitter for iPhone,NA,NA,MAGA,NA
realDonaldTrump,25073877,06-10-16,New National Rasmussen Poll: https://t.co/BnAveA5OuP,12745,28691,de,Twitter for iPhone,NA,NA,NA,NA
realDonaldTrump,25073877,07-10-16,"""@kevcirilli: Trump speaking in exact same tone he did in Waterville Valley on 12/1. The night I first realized he was gonna be GOP nominee""",6774,20121,en,Twitter for iPhone,NA,kevcirilli,NA,NA
realDonaldTrump,25073877,07-10-16,"Thoughts &amp; prayers with the millions of people in the path of Hurricane Matthew. Look out for neighbors, and listen… https://t.co/JqjyTiKicD",17210,52225,en,Twitter for iPhone,https://t.co/JqjyTiKicD,NA,NA,NA
realDonaldTrump,25073877,08-10-16,Here is my statement. https://t.co/WAZiGoQqMQ,51050,118565,en,Twitter for iPhone,NA,NA,NA,United States
realDonaldTrump,25073877,08-10-16,Certainly has been an interesting 24 hours!,21778,61181,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,08-10-16,"The media and establishment want me out of the race so badly -  I WILL NEVER DROP OUT OF THE RACE, WILL NEVER LET MY SUPPORTERS DOWN! #MAGA",40177,104283,en,Twitter for Android,NA,NA,MAGA,NA
realDonaldTrump,25073877,08-10-16,RT @atensnut: How many times must it be said? Actions speak louder than words. DT said bad things!HRC threatened me after BC raped me.,36447,0,en,Twitter for iPhone,NA,atensnut,NA,NA
realDonaldTrump,25073877,08-10-16,"RT @atensnut: Hillary calls Trump's remarks ""horrific"" while she lives with and protects a ""Rapist"".  Her actions are horrific.",36416,0,en,Twitter for iPhone,NA,atensnut,NA,NA
realDonaldTrump,25073877,09-10-16,Thank you to my great supporters in Wisconsin. I heard that the crowd and enthusiasm was unreal!,15251,51781,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,09-10-16,"Tremendous support (except for some Republican ""leadership""). Thank you.",17990,56324,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,09-10-16,"EXCLUSIVE — Video Interview: Bill Clinton Accuser Juanita Broaddrick Relives Brutal Rapes:
https://t.co/9j7f8VK9Md",16366,24799,en,Twitter for iPhone,https://t.co/9j7f8VK9Md,NA,NA,NA
realDonaldTrump,25073877,09-10-16,"""@Jodygirl1010: @realDonaldTrump I am a woman who continues to support &amp; stand with #Trump! #dtmag https://t.co/nFmY3FJuEf"" Thank you.",10280,25547,en,Twitter for Android,NA,Jodygirl1010 realDonaldTrump,Trump dtmag,NA
realDonaldTrump,25073877,09-10-16,"""@eericmyers: @realDonaldTrump  ""Republican leadership"" should have only one job: Help elect the nominee we voted for, Donald J. Trump.""",11077,29926,en,Twitter for Android,NA,eericmyers realDonaldTrump,NA,NA
realDonaldTrump,25073877,09-10-16,"""@CharleneOsbor17: @realDonaldTrump politicians don't count. It's the people. We are behind trump all the way to White House.""",10285,27785,en,Twitter for Android,NA,CharleneOsbor17 realDonaldTrump,NA,NA
realDonaldTrump,25073877,09-10-16,"""@maidaa17: @realDonaldTrump GOP traitors! Not supporting U is voting for her, destroying America.",10159,27340,en,Twitter for Android,NA,maidaa17 realDonaldTrump,NA,NA
realDonaldTrump,25073877,09-10-16,"""@HenryLeledog: @realDonaldTrump This Black Democrat is on the ""TRUMP TRAIN""!!""",8071,22876,en,Twitter for Android,NA,HenryLeledog realDonaldTrump,NA,NA
realDonaldTrump,25073877,09-10-16,So many self-righteous hypocrites. Watch their poll numbers - and elections - go down!,18086,49667,en,Twitter for Android,NA,NA,NA,NA
realDonaldTrump,25073877,09-10-16,"LA Times- USC Dornsife Sunday Poll: Donald Trump Retains 2 Point Lead Over Hillary:
https://t.co/n05rul4Ycw",9832,22066,en,Twitter for iPhone,https://t.co/n05rul4Ycw,NA,NA,New York
realDonaldTrump,25073877,09-10-16,"Exclusive Video–Broaddrick, Willey, Jones to Bill's Defenders: ‘These Are Crimes,’ ‘Terrified’ of ‘Enabler’ Hillary 
https://t.co/DMfLsIbtU1",13650,23304,en,Twitter for iPhone,https://t.co/DMfLsIbtU1,NA,NA,NA
realDonaldTrump,25073877,09-10-16,"The Palestinian terror attack today reminds the world of the grievous perils facing Israeli citizens....continued:
https://t.co/d2Upx5FitC",7003,16884,en,Twitter for iPhone,https://t.co/d2Upx5FitC,NA,NA,NA
realDonaldTrump,25073877,09-10-16,Join me on #FacebookLive as I conclude my final #debate preparations. https://t.co/gAbNvI8Fd7,4455,13042,en,Twitter Web Client,https://t.co/gAbNvI8Fd7,NA,FacebookLive debate,NA
realDonaldTrump,25073877,10-10-16,"My team of deplorables will be taking over my Twitter account for tonight's #debate
#MakeAmericaGreatAgain",12391,40461,en,Twitter for iPhone,NA,NA,debate MakeAmericaGreatAgain,St Louis
realDonaldTrump,25073877,10-10-16,"RT @TeamTrump: .@HillaryClinton just claimed she has a ""positive, optimistic view"" for America. #Debates https://t.co/hOWJYZbD7v",2900,0,en,Twitter for iPhone,NA,TeamTrump HillaryClinton,Debates,NA
realDonaldTrump,25073877,10-10-16,RT @TeamTrump: .@realDonaldTrump is here to talk about the REAL issues #BigLeagueTruth #Debates2016 https://t.co/C5OF7HdJz6,4608,0,en,Twitter Web Client,NA,TeamTrump realDonaldTrump,BigLeagueTruth Debates2016,NA
realDonaldTrump,25073877,10-10-16,It’s this simple. “Make America Great Again.” #debate #BigLeagueTruth,5696,14240,en,Twitter Web Client,NA,NA,debate BigLeagueTruth,NA
realDonaldTrump,25073877,10-10-16,I’m not proud of my locker room talk. But this world has serious problems. We need serious leaders. #debate #BigLeagueTruth,8093,23692,en,Twitter Web Client,NA,NA,debate BigLeagueTruth,NA
realDonaldTrump,25073877,10-10-16,"RT @TeamTrump: Quite simply, @HillaryClinton mistreats women. #BigLeagueTruth #Debate2016
https://t.co/zhgrulIctf https://t.co/wHtwtnCxxQ",4580,0,en,Twitter Web Client,https://t.co/zhgrulIctf,TeamTrump HillaryClinton,BigLeagueTruth Debate2016,NA
realDonaldTrump,25073877,10-10-16,There’s never been anyone more abusive to women in politics than Bill Clinton.My words were unfortunate-the Clintons’ actions were far worse,13833,36995,en,Twitter Web Client,NA,NA,NA,NA
realDonaldTrump,25073877,10-10-16,"Donald J. Trump's History Of Empowering Women #BigLeagueTruth
https://t.co/oY2YSPz7nB",3646,9074,en,Twitter for iPhone,https://t.co/oY2YSPz7nB,NA,BigLeagueTruth,University City
realDonaldTrump,25073877,10-10-16,RT @TeamTrump: RT if you believe @HillaryClinton is the one who owes America an apology! #BigLeagueTruth #Debates https://t.co/KcmDedSUTw,6839,0,en,Twitter Web Client,NA,TeamTrump HillaryClinton,BigLeagueTruth Debates,NA
realDonaldTrump,25073877,10-10-16,If I win-I am going to instruct my AG to get a special prosecutor to look into your situation bc there's never been anything like your lies.,19151,43160,en,Twitter for iPhone,NA,NA,NA,University City
realDonaldTrump,25073877,10-10-16,Basically nothing Hillary has said about her secret server has been true. #CrookedHillary,8070,22887,en,Twitter Web Client,NA,NA,CrookedHillary,NA
realDonaldTrump,25073877,10-10-16,"Hillary’s 33,000 deleted emails about her daughter’s wedding. That’s a lot of wedding emails. #debate",12793,32274,en,Twitter Web Client,NA,NA,debate,NA
realDonaldTrump,25073877,10-10-16,ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates,16843,36832,en,Twitter for iPhone,NA,HillaryClinton,BigLeagueTruth Debates,University City
realDonaldTrump,25073877,10-10-16,Obama and Clinton told the same lie to sell #ObamaCare. #Debates2016 https://t.co/vhOLtHrR66,8907,16238,en,Twitter Web Client,NA,NA,ObamaCare Debates2016,University City
realDonaldTrump,25073877,10-10-16,"We must repeal Obamacare and replace it with a much more competitive, comprehensive, affordable system. #debate #MAGA",6878,20354,en,Twitter Web Client,NA,NA,debate MAGA,NA
realDonaldTrump,25073877,10-10-16,"RT @TeamTrump: We agree with Bill, ObamaCare is “the craziest thing in the world.” #BigLeagueTruth #Debates2016 https://t.co/v2yo6pSYoB",5139,0,en,Twitter Web Client,NA,TeamTrump,BigLeagueTruth Debates2016,NA
realDonaldTrump,25073877,10-10-16,.@HillaryClinton : Bill “clarified” what he meant when calling Obamacare a “disaster.” Actually “disaster” is pretty clear. #Debate,6795,18602,en,Twitter Web Client,NA,HillaryClinton,Debate,NA
realDonaldTrump,25073877,10-10-16,".@HillaryClinton is NOT above the law!
#Debates2016 https://t.co/4arYZcGgYZ",26734,48472,en,Twitter Web Client,NA,HillaryClinton,Debates2016,University City
realDonaldTrump,25073877,10-10-16,RT @realDonaldTrump: ATTN: @HillaryClinton - Why did five of your staffers need FBI IMMUNITY?! #BigLeagueTruth #Debates,16843,0,en,Twitter Web Client,NA,realDonaldTrump HillaryClinton,BigLeagueTruth Debates,NA
realDonaldTrump,25073877,10-10-16,"#CrookedHillary has FAILED all over the world! <f4><U+008F><U+00B0><U+0080> 
#BigLeagueTruth #Debates2016 https://t.co/dalk9JKcFg",7044,15257,en,Twitter Web Client,NA,NA,CrookedHillary BigLeagueTruth Debates2016,University City
realDonaldTrump,25073877,10-10-16,RT @TeamTrump: ONLY @realDonaldTrump will end what even @BillClinton called a CRAZY SYSTEM. #BigLeagueTruth #Debate https://t.co/cgoqZLDXDV,5031,0,en,Twitter Web Client,NA,TeamTrump realDonaldTrump billclinton,BigLeagueTruth Debate,NA
realDonaldTrump,25073877,10-10-16,".@HillaryClinton #ICYMI- ""WE ARE NOT IN A NARRATIVE FIGHT.""
@Mike_Pence #MAGA https://t.co/FUQzXlyPwY",7304,17687,en,Twitter Web Client,NA,HillaryClinton mike_pence,ICYMI MAGA,University City
realDonaldTrump,25073877,10-10-16,.@HillaryClinton - ITS CALLED EXTREME VETTING! #Debates2016 https://t.co/ueq7cbOg9Y,7027,13940,en,Twitter for iPhone,NA,HillaryClinton,Debates2016,University City
realDonaldTrump,25073877,10-10-16,I hope when the MSM runs its “interruption counters” they consider the # of times the moderators interrupted me com… https://t.co/pHEjp8bZVP,11025,32525,en,Twitter Web Client,https://t.co/pHEjp8bZVP,NA,NA,NA
realDonaldTrump,25073877,10-10-16,Hypocrite! @HillaryClinton claims she needs a “public and a private stance” in discussions with Wall Street banks. #Debate,7479,18760,en,Twitter Web Client,NA,HillaryClinton,Debate,NA
realDonaldTrump,25073877,10-10-16,"""YOU NEED BOTH A PUBLIC AND A PRIVATE POSITION""
@HillaryClinton #Debates2016 https://t.co/oI2qi2HAdO",6828,13390,en,Twitter Web Client,NA,HillaryClinton,Debates2016,University City
realDonaldTrump,25073877,10-10-16,"We're going to cut taxes BIG LEAGUE for the middle class. She's raising your taxes and I'm lowering your taxes!
https://t.co/ZwIkqNH2FX",5912,16296,en,Twitter for iPhone,https://t.co/ZwIkqNH2FX,NA,NA,University City
realDonaldTrump,25073877,10-10-16,"History lesson: There’s a big difference between Hillary Clinton and Abraham Lincoln. For one, his nickname is Hone… https://t.co/A5JDkz1eCE",29807,66347,en,Twitter Web Client,https://t.co/A5JDkz1eCE,NA,NA,NA
realDonaldTrump,25073877,10-10-16,RT @TeamTrump: .@HillaryClinton is RAISING your taxes to a disastrous level. @realDonaldTrump is going to LOWER your taxes - BIG LEAGUE! #D…,3892,0,en,Twitter Web Client,NA,TeamTrump HillaryClinton realDonaldTrump,NA,NA
realDonaldTrump,25073877,10-10-16,RT @TeamTrump: #RattledHillary wants to talk about her 30 years in service. How about her 30 years of FLOPS<U+2194><U+FE0F>FLOPS?! #BigLeagueTruth #Debat…,4952,0,en,Twitter for iPhone,NA,TeamTrump,RattledHillary BigLeagueTruth,NA
realDonaldTrump,25073877,10-10-16,"Here are Hillary Clinton's ""accomplishments"" at the State Department.
#Debates2016 #RattledHillary https://t.co/iouuqXYAdq",11267,21934,en,Twitter Web Client,NA,NA,Debates2016 RattledHillary,Manhattan
realDonaldTrump,25073877,10-10-16,"The world is most peaceful, and most prosperous when America is strongest. https://t.co/Y2Dx7xyBBs",7726,20438,en,Twitter Web Client,NA,NA,NA,Manhattan
realDonaldTrump,25073877,10-10-16,This is the definition of ransom <U+2B07> https://t.co/370piI2JLp,8785,17471,en,Twitter Web Client,NA,NA,NA,Manhattan
realDonaldTrump,25073877,10-10-16,We cannot let this evil continue! #Debates2016 https://t.co/f6BxYyRJID,7254,17130,en,Twitter Web Client,NA,NA,Debates2016,Manhattan
realDonaldTrump,25073877,10-10-16,"RT @TeamTrump: ""We are going to be THRIVING again."" - @realDonaldTrump #BigLeagueTruth #Debates2016 https://t.co/CaFOF7jS7k",5697,0,en,Twitter Web Client,NA,TeamTrump realDonaldTrump,BigLeagueTruth Debates2016,NA
realDonaldTrump,25073877,10-10-16,RT @TeamTrump: .@HillaryClinton had her chance and she BLEW IT. #BigLeagueTruth #Debates https://t.co/d2MI0DCg5Y,5770,0,en,Twitter Web Client,NA,TeamTrump HillaryClinton,BigLeagueTruth Debates,NA
realDonaldTrump,25073877,10-10-16,RT @TeamTrump: It's hard to fight terrorism when you're making cash payments to the world's LARGEST state sponsor of TERROR. Under Trump: N…,13038,0,en,Twitter for iPhone,NA,TeamTrump,NA,NA
realDonaldTrump,25073877,10-10-16,"In my administration, EVERY American will be treated equally, protected equally, and honored equally #Debate #BigLeagueTruth",11067,28174,en,Twitter Web Client,NA,NA,Debate BigLeagueTruth,NA
realDonaldTrump,25073877,10-10-16,"FACT <U+2714><U+FE0F> on “red line” in Syria: HRC ""I wasn’t there."" Fact: line drawn in Aug ’12. HRC Secy of State til Feb ’13. https://t.co/4yZjH3TR5B",11598,21517,en,Twitter Web Client,https://t.co/4yZjH3TR5B,NA,NA,NA
realDonaldTrump,25073877,10-10-16,"If @HillaryClinton is president, she’ll be all talk and nothing will get done. #Debate #BigLeagueTruth",9800,26385,en,Twitter Web Client,NA,HillaryClinton,Debate BigLeagueTruth,NA
